date,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,,,,,,,,,,,,,
18930826,HU,26.1N,78.0W,105,,,,,,,,,,,,,,
18930827,HU,27.0N,78.9W,105,,,,,,,,,,,,,,
18930827,HU,28.0N,79.8W,105,,,,,,,,,,,,,,
18930827,HU,29.0N,80.3W,105,,,,,,,,,,,,,,
18930827,HU,29.7N,80.6W,100,,,,,,,,,,,,,,
18930828,HU,30.6N,80.7W,100,954,,,,,,,,,,,,,
18930828,HU,31.7N,81.1W,100,954,,,,,,,,,,,,,
18930828,HU,32.1N,81.2W,90,958,,,,,,,,,,,,,
18930828,HU,33.9N,81.1W,75,,,,,,,,,,,,,,
18930828,HU,35.4N,80.5W,65,,,,,,,,,,,,,,
18930829,TS,36.8N,79.6W,60,,,,,,,,,,,,,,
18930829,TS,38.4N,78.2W,55,,,,,,,,,,,,,,
18930829,TS,40.2N,76.0W,55,,,,,,,,,,,,,,
18930829,TS,42.0N,73.7W,55,,,,,,,,,,,,,,
18930830,TS,44.3N,70.7W,50,,,,,,,,,,,,,,
18930830,TS,46.6N,67.7W,50,,,,,,,,,,,,,,
18930830,TS,48.6N,65.0W,50,,,,,,,,,,,,,,
18930830,TS,50.1N,63.0W,50,,,,,,,,,,,,,,
18930831,EX,51.3N,60.9W,50,,,,,,,,,,,,,,
18930831,EX,52.2N,58.9W,50,,,,,,,,,,,,,,
18930831,EX,53.0N,57.0W,50,,,,,,,,,,,,,,
18930831,EX,53.6N,55.2W,50,,,,,,,,,,,,,,
18930901,EX,54.1N,53.5W,50,,,,,,,,,,,,,,
18930901,EX,54.5N,51.8W,50,,,,,,,,,,,,,,
18930901,EX,54.7N,50.0W,50,,,,,,,,,,,,,,
18930901,EX,54.5N,48.1W,50,,,,,,,,,,,,,,
18930902,EX,54.4N,46.1W,50,,,,,,,,,,,,,,
18930902,EX,54.2N,44.1W,50,,,,,,,,,,,,,,
18930902,EX,54.0N,42.0W,50,,,,,,,,,,,,,,
18930902,EX,53.9N,39.1W,50,,,,,,,,,,,,,,
18930820,TS,11.8N,27.2W,35,,,,,,,,,,,,,,
18930820,TS,12.0N,28.0W,40,,,,,,,,,,,,,,
18930820,TS,12.3N,28.7W,45,,,,,,,,,,,,,,
18930821,TS,12.6N,29.4W,45,,,,,,,,,,,,,,
18930821,TS,12.9N,30.1W,50,,,,,,,,,,,,,,
18930821,TS,13.2N,30.8W,55,,,,,,,,,,,,,,
18930821,TS,13.6N,31.5W,60,,,,,,,,,,,,,,
18930822,HU,14.0N,32.1W,65,,,,,,,,,,,,,,
18930822,HU,14.4N,32.8W,70,,,,,,,,,,,,,,
18930822,HU,14.8N,33.4W,75,,,,,,,,,,,,,,
18930822,HU,15.1N,34.0W,75,,,,,,,,,,,,,,
18930823,HU,15.4N,34.6W,80,,,,,,,,,,,,,,
18930823,HU,15.8N,35.3W,80,,,,,,,,,,,,,,
18930823,HU,16.1N,35.9W,85,,,,,,,,,,,,,,
18930823,HU,16.5N,36.5W,85,,,,,,,,,,,,,,
18930824,HU,17.0N,37.1W,85,,,,,,,,,,,,,,
18930824,HU,17.5N,37.8W,85,,,,,,,,,,,,,,
18930824,HU,18.1N,38.4W,85,,,,,,,,,,,,,,
18930824,HU,18.7N,39.0W,85,,,,,,,,,,,,,,
18930825,HU,19.3N,39.6W,85,,,,,,,,,,,,,,
18930825,HU,20.1N,40.1W,85,,,,,,,,,,,,,,
18930825,HU,21.0N,40.7W,85,,,,,,,,,,,,,,
18930825,HU,22.1N,41.1W,85,,,,,,,,,,,,,,
18930826,HU,23.3N,41.4W,85,,,,,,,,,,,,,,
18930826,HU,24.6N,41.3W,85,,,,,,,,,,,,,,
18930826,HU,26.0N,41.0W,85,,,,,,,,,,,,,,
18930826,HU,27.4N,40.3W,85,,,,,,,,,,,,,,
18930827,HU,28.9N,39.1W,85,,,,,,,,,,,,,,
18930827,HU,30.5N,37.6W,85,,,,,,,,,,,,,,
18930827,HU,32.1N,35.9W,85,,,,,,,,,,,,,,
18930827,HU,33.8N,34.0W,85,,,,,,,,,,,,,,
18930828,HU,35.3N,32.3W,85,,,,,,,,,,,,,,
18930828,HU,37.3N,30.5W,80,,,,,,,,,,,,,,
18930828,HU,39.3N,28.5W,75,,,,,,,,,,,,,,
18930828,HU,40.9N,26.5W,70,,,,,,,,,,,,,,
18930829,HU,41.4N,25.1W,65,,,,,,,,,,,,,,
18930829,TS,41.8N,24.0W,60,,,,,,,,,,,,,,
18930829,TS,42.0N,23.0W,55,,,,,,,,,,,,,,
18930829,TS,42.1N,21.6W,50,,,,,,,,,,,,,,
18930904,TS,18.4N,85.3W,35,,,,,,,,,,,,,,
18930904,TS,19.0N,86.1W,40,,,,,,,,,,,,,,
18930904,TS,19.5N,87.0W,45,,,,,,,,,,,,,,
18930905,TS,20.1N,87.9W,40,,,,,,,,,,,,,,
18930905,TS,20.9N,88.7W,35,,,,,,,,,,,,,,
18930905,TS,22.1N,89.9W,45,,,,,,,,,,,,,,
18930905,TS,22.9N,90.8W,55,,,,,,,,,,,,,,
18930906,HU,24.0N,91.8W,65,,,,,,,,,,,,,,
18930906,HU,25.2N,92.5W,75,,,,,,,,,,,,,,
18930906,HU,26.4N,93.0W,85,,,,,,,,,,,,,,
18930906,HU,27.4N,92.8W,85,,,,,,,,,,,,,,
18930907,HU,27.9N,92.3W,85,,,,,,,,,,,,,,
18930907,HU,28.3N,91.9W,85,,,,,,,,,,,,,,
18930907,HU,29.0N,91.3W,85,,,,,,,,,,,,,,
18930907,HU,29.2N,91.1W,85,,,,,,,,,,,,,,
18930907,HU,29.8N,90.5W,70,,,,,,,,,,,,,,
18930908,TS,30.7N,90.0W,55,,,,,,,,,,,,,,
18930908,TS,31.7N,89.4W,45,,,,,,,,,,,,,,
18930908,TS,32.5N,89.0W,40,,,,,,,,,,,,,,
18930908,TS,33.0N,88.9W,35,,,,,,,,,,,,,,
18930909,TS,33.3N,88.8W,35,,,,,,,,,,,,,,
18930909,TD,34.0N,88.7W,30,,,,,,,,,,,,,,
18930909,TD,34.8N,88.5W,30,,,,,,,,,,,,,,
18930909,TD,35.1N,88.5W,30,,,,,,,,,,,,,,
18930925,TS,11.6N,25.0W,35,,,,,,,,,,,,,,
18930925,TS,11.6N,25.8W,40,,,,,,,,,,,,,,
18930925,TS,11.7N,26.7W,45,,,,,,,,,,,,,,
18930926,TS,11.7N,27.5W,45,,,,,,,,,,,,,,
18930926,TS,11.7N,28.3W,45,,,,,,,,,,,,,,
18930926,TS,11.7N,29.1W,50,,,,,,,,,,,,,,
18930926,TS,11.7N,29.8W,50,,,,,,,,,,,,,,
18930927,TS,11.7N,30.5W,55,,,,,,,,,,,,,,
18930927,TS,11.7N,31.1W,55,,,,,,,,,,,,,,
18930927,TS,11.7N,31.9W,60,,,,,,,,,,,,,,
18930927,TS,11.7N,32.8W,60,,,,,,,,,,,,,,
18930928,HU,11.7N,33.6W,65,,,,,,,,,,,,,,
18930928,HU,11.8N,34.5W,65,,,,,,,,,,,,,,
18930928,HU,11.8N,35.4W,65,,,,,,,,,,,,,,
18930928,HU,11.8N,36.3W,65,,,,,,,,,,,,,,
18930929,HU,11.8N,37.2W,65,,,,,,,,,,,,,,
18930929,HU,11.8N,38.1W,65,,,,,,,,,,,,,,
18930929,HU,11.8N,39.0W,65,,,,,,,,,,,,,,
18930929,HU,11.8N,39.8W,65,,,,,,,,,,,,,,
18930930,HU,11.9N,40.5W,65,,,,,,,,,,,,,,
18930930,HU,11.9N,41.2W,65,,,,,,,,,,,,,,
18930930,HU,12.0N,42.0W,65,,,,,,,,,,,,,,
18930930,HU,12.1N,43.0W,70,,,,,,,,,,,,,,
18931001,HU,12.3N,43.9W,75,,,,,,,,,,,,,,
18931001,HU,12.5N,44.9W,80,,,,,,,,,,,,,,
18931001,HU,12.8N,45.9W,85,,,,,,,,,,,,,,
18931001,HU,13.0N,46.9W,90,,,,,,,,,,,,,,
18931002,HU,13.3N,48.0W,95,,,,,,,,,,,,,,
18931002,HU,13.6N,49.0W,100,,,,,,,,,,,,,,
18931002,HU,14.0N,50.0W,105,,,,,,,,,,,,,,
18931002,HU,14.4N,50.9W,105,,,,,,,,,,,,,,
18931003,HU,14.8N,51.6W,105,,,,,,,,,,,,,,
18931003,HU,15.2N,52.2W,105,,,,,,,,,,,,,,
18931003,HU,15.7N,52.7W,105,,,,,,,,,,,,,,
18931003,HU,16.3N,53.2W,105,,,,,,,,,,,,,,
18931004,HU,16.9N,53.7W,105,,,,,,,,,,,,,,
18931004,HU,17.6N,54.2W,105,,,,,,,,,,,,,,
18931004,HU,18.2N,54.7W,105,,,,,,,,,,,,,,
18931004,HU,18.8N,55.2W,105,,,,,,,,,,,,,,
18931005,HU,19.3N,55.7W,105,,,,,,,,,,,,,,
18931005,HU,19.8N,56.2W,105,,,,,,,,,,,,,,
18931005,HU,20.3N,56.7W,105,,,,,,,,,,,,,,
18931005,HU,20.8N,57.2W,105,,,,,,,,,,,,,,
18931006,HU,21.2N,57.7W,105,,,,,,,,,,,,,,
18931006,HU,21.5N,58.2W,105,,,,,,,,,,,,,,
18931006,HU,21.8N,58.7W,105,,,,,,,,,,,,,,
18931006,HU,22.0N,59.2W,105,,,,,,,,,,,,,,
18931007,HU,22.2N,59.8W,105,,,,,,,,,,,,,,
18931007,HU,22.4N,60.4W,105,,,,,,,,,,,,,,
18931007,HU,22.6N,61.0W,105,,,,,,,,,,,,,,
18931007,HU,22.8N,61.7W,105,,,,,,,,,,,,,,
18931008,HU,22.9N,62.5W,105,,,,,,,,,,,,,,
18931008,HU,23.1N,63.3W,105,,,,,,,,,,,,,,
18931008,HU,23.3N,64.2W,105,,,,,,,,,,,,,,
18931008,HU,23.5N,65.1W,105,,,,,,,,,,,,,,
18931009,HU,23.7N,66.0W,105,,,,,,,,,,,,,,
18931009,HU,23.9N,66.9W,105,,,,,,,,,,,,,,
18931009,HU,24.1N,67.8W,105,,,,,,,,,,,,,,
18931009,HU,24.3N,68.7W,105,,,,,,,,,,,,,,
18931010,HU,24.5N,69.5W,105,,,,,,,,,,,,,,
18931010,HU,24.8N,70.3W,105,,,,,,,,,,,,,,
18931010,HU,25.0N,71.2W,105,,,,,,,,,,,,,,
18931010,HU,25.2N,72.2W,105,,,,,,,,,,,,,,
18931011,HU,25.5N,73.2W,105,,,,,,,,,,,,,,
18931011,HU,25.8N,74.2W,105,,,,,,,,,,,,,,
18931011,HU,26.1N,75.2W,105,,,,,,,,,,,,,,
18931011,HU,26.4N,76.2W,105,,,,,,,,,,,,,,
18931012,HU,26.8N,77.1W,105,,,,,,,,,,,,,,
18931012,HU,27.2N,78.1W,105,,,,,,,,,,,,,,
18931012,HU,27.6N,79.0W,105,,,,,,,,,,,,,,
18931012,HU,28.2N,79.7W,105,,,,,,,,,,,,,,
18931013,HU,29.3N,80.6W,105,,,,,,,,,,,,,,
18931013,HU,30.8N,80.8W,105,,,,,,,,,,,,,,
18931013,HU,32.6N,79.7W,105,955,,,,,,,,,,,,,
18931013,HU,33.0N,79.5W,105,955,,,,,,,,,,,,,
18931013,HU,35.0N,78.6W,80,,,,,,,,,,,,,,
18931014,HU,38.7N,78.1W,65,,,,,,,,,,,,,,
18931014,TS,42.7N,77.6W,60,,,,,,,,,,,,,,
18931014,EX,45.7N,76.4W,60,,,,,,,,,,,,,,
18931014,EX,48.3N,74.8W,60,,,,,,,,,,,,,,
18931015,EX,50.7N,72.9W,60,,,,,,,,,,,,,,
18931015,EX,52.9N,70.7W,60,,,,,,,,,,,,,,
18931015,EX,54.9N,68.2W,50,,,,,,,,,,,,,,
18931015,EX,57.0N,66.0W,40,,,,,,,,,,,,,,
18930927,TS,16.4N,81.7W,35,,,,,,,,,,,,,,
18930927,TS,17.0N,82.6W,40,,,,,,,,,,,,,,
18930928,TS,17.7N,83.4W,55,,,,,,,,,,,,,,
18930928,HU,18.3N,84.2W,65,,,,,,,,,,,,,,
18930928,HU,19.0N,85.0W,75,,,,,,,,,,,,,,
18930928,HU,19.7N,85.8W,85,,,,,,,,,,,,,,
18930929,HU,20.3N,86.5W,85,,,,,,,,,,,,,,
18930929,HU,21.0N,87.3W,80,,,,,,,,,,,,,,
18930929,HU,21.7N,88.0W,80,,,,,,,,,,,,,,
18930929,HU,22.4N,88.7W,80,,,,,,,,,,,,,,
18930930,HU,23.1N,89.2W,85,,,,,,,,,,,,,,
18930930,HU,23.8N,89.7W,85,,,,,,,,,,,,,,
18930930,HU,24.5N,90.2W,85,,,,,,,,,,,,,,
18930930,HU,25.1N,90.6W,85,,,,,,,,,,,,,,
18931001,HU,25.7N,90.8W,85,,,,,,,,,,,,,,
18931001,HU,26.2N,91.0W,85,,,,,,,,,,,,,,
18931001,HU,26.9N,91.0W,95,,,,,,,,,,,,,,
18931001,HU,27.6N,90.9W,105,,,,,,,,,,,,,,
18931002,HU,28.4N,90.5W,115,,,,,,,,,,,,,,
18931002,HU,29.1N,90.0W,115,948,,,,,,,,,,,,,
18931002,HU,29.3N,89.8W,115,948,,,,,,,,,,,,,
18931002,HU,29.9N,89.3W,95,,,,,,,,,,,,,,
18931002,HU,30.3N,88.9W,95,,,,,,,,,,,,,,
18931002,HU,30.5N,88.7W,85,,,,,,,,,,,,,,
18931003,HU,31.3N,87.8W,65,,,,,,,,,,,,,,
18931003,TS,32.0N,86.7W,55,,,,,,,,,,,,,,
18931003,TS,32.7N,85.5W,50,,,,,,,,,,,,,,
18931003,TS,33.4N,83.9W,45,,,,,,,,,,,,,,
18931004,TS,34.0N,81.8W,40,,,,,,,,,,,,,,
18931004,TS,34.6N,79.7W,40,,,,,,,,,,,,,,
18931004,TS,35.1N,78.0W,35,,,,,,,,,,,,,,
18931004,TS,35.4N,76.0W,35,,,,,,,,,,,,,,
18931005,TS,35.3N,74.0W,35,,,,,,,,,,,,,,
18931005,TS,35.2N,72.2W,35,,,,,,,,,,,,,,
18931005,TS,35.0N,70.4W,35,,,,,,,,,,,,,,
18931020,TD,18.0N,82.0W,30,,,,,,,,,,,,,,
18931020,TD,19.5N,80.6W,30,,,,,,,,,,,,,,
18931021,TD,21.0N,79.4W,30,,,,,,,,,,,,,,
18931021,TD,22.5N,78.5W,30,,,,,,,,,,,,,,
18931021,TS,24.0N,78.0W,35,,,,,,,,,,,,,,
18931021,TS,25.6N,77.7W,40,,,,,,,,,,,,,,
18931022,TS,27.2N,77.8W,45,,,,,,,,,,,,,,
18931022,TS,28.8N,77.8W,50,,,,,,,,,,,,,,
18931022,TS,30.5N,77.6W,50,,,,,,,,,,,,,,
18931022,TS,32.3N,77.1W,50,,,,,,,,,,,,,,
18931023,TS,34.2N,76.0W,50,,,,,,,,,,,,,,
18931023,TS,35.2N,75.6W,50,,,,,,,,,,,,,,
18931023,TS,36.3N,75.1W,45,,,,,,,,,,,,,,
18931023,TS,38.1N,75.6W,45,,,,,,,,,,,,,,
18931023,TS,38.4N,75.9W,40,,,,,,,,,,,,,,
18931023,TS,40.0N,78.0W,35,,,,,,,,,,,,,,
18931105,TS,26.7N,70.8W,35,,,,,,,,,,,,,,
18931105,TS,26.8N,71.7W,35,,,,,,,,,,,,,,
18931105,TS,27.0N,72.5W,40,,,,,,,,,,,,,,
18931105,TS,27.2N,73.1W,50,,,,,,,,,,,,,,
18931106,TS,27.4N,73.6W,50,,,,,,,,,,,,,,
18931106,TS,27.7N,74.1W,45,,,,,,,,,,,,,,
18931106,TS,28.0N,74.5W,45,,,,,,,,,,,,,,
18931106,TS,28.4N,74.9W,45,,,,,,,,,,,,,,
18931107,TS,29.1N,75.3W,50,,,,,,,,,,,,,,
18931107,TS,29.8N,75.5W,50,,,,,,,,,,,,,,
18931107,TS,30.5N,75.7W,55,,,,,,,,,,,,,,
18931107,TS,31.5N,75.9W,55,,,,,,,,,,,,,,
18931108,TS,32.5N,75.9W,60,,,,,,,,,,,,,,
18931108,TS,33.6N,75.7W,60,,,,,,,,,,,,,,
18931108,TS,34.5N,75.3W,60,,,,,,,,,,,,,,
18931108,TS,35.6N,74.6W,60,,,,,,,,,,,,,,
18931109,TS,36.6N,73.6W,55,,,,,,,,,,,,,,
18931109,TS,37.2N,72.7W,55,,,,,,,,,,,,,,
18931109,TS,37.7N,71.3W,50,,,,,,,,,,,,,,
18931109,TS,38.4N,69.1W,50,,,,,,,,,,,,,,
18931110,EX,39.1N,66.3W,45,,,,,,,,,,,,,,
18931110,EX,39.6N,63.2W,45,,,,,,,,,,,,,,
18931110,EX,40.0N,60.5W,40,,,,,,,,,,,,,,
18931110,EX,40.4N,57.6W,40,,,,,,,,,,,,,,
18931111,EX,40.6N,54.8W,40,,,,,,,,,,,,,,
18931111,EX,40.8N,52.1W,40,,,,,,,,,,,,,,
18931111,EX,41.0N,49.0W,40,,,,,,,,,,,,,,
18931111,EX,41.0N,46.9W,40,,,,,,,,,,,,,,
18931112,EX,41.0N,44.9W,40,,,,,,,,,,,,,,
18931112,EX,41.0N,42.6W,40,,,,,,,,,,,,,,
18931112,EX,41.0N,40.5W,40,,,,,,,,,,,,,,
18931112,EX,41.0N,37.9W,40,,,,,,,,,,,,,,
18940606,TS,19.0N,77.4W,35,,,,,,,,,,,,,,
18940606,TS,19.0N,77.8W,35,,,,,,,,,,,,,,
18940606,TS,19.0N,78.3W,35,,,,,,,,,,,,,,
18940606,TS,19.0N,78.9W,35,,,,,,,,,,,,,,
18940607,TS,19.1N,79.4W,35,,,,,,,,,,,,,,
18940607,TS,19.2N,80.1W,35,,,,,,,,,,,,,,
18940607,TS,19.3N,80.7W,35,,,,,,,,,,,,,,
18940607,TS,19.4N,81.2W,35,,,,,,,,,,,,,,
18940608,TS,19.5N,82.1W,35,,,,,,,,,,,,,,
18940608,TS,19.6N,82.7W,35,,,,,,,,,,,,,,
18940608,TS,19.7N,83.3W,35,,,,,,,,,,,,,,
18940608,TS,19.9N,83.8W,35,,,,,,,,,,,,,,
18940609,TS,20.1N,84.4W,35,,,,,,,,,,,,,,
18940609,TS,20.4N,85.0W,35,,,,,,,,,,,,,,
18940609,TS,20.7N,85.5W,35,,,,,,,,,,,,,,
18940609,TS,21.0N,86.0W,35,,,,,,,,,,,,,,
18940805,TS,26.4N,89.3W,35,,,,,,,,,,,,,,
18940805,TS,27.0N,89.0W,40,,,,,,,,,,,,,,
18940805,TS,27.5N,88.6W,40,,,,,,,,,,,,,,
18940806,TS,27.9N,88.2W,45,,,,,,,,,,,,,,
18940806,TS,28.3N,87.9W,50,,,,,,,,,,,,,,
18940806,TS,28.7N,87.6W,50,,,,,,,,,,,,,,
18940806,TS,29.0N,87.5W,50,,,,,,,,,,,,,,
18940807,TS,29.4N,87.4W,50,,,,,,,,,,,,,,
18940807,TS,29.7N,87.4W,50,,,,,,,,,,,,,,
18940807,TS,30.0N,87.5W,50,,,,,,,,,,,,,,
18940807,TS,30.3N,87.6W,50,,,,,,,,,,,,,,
18940808,TS,30.6N,87.7W,45,,,,,,,,,,,,,,
18940808,TS,30.9N,88.2W,40,,,,,,,,,,,,,,
18940808,TS,31.0N,88.7W,35,,,,,,,,,,,,,,
18940808,TD,31.1N,89.1W,30,,,,,,,,,,,,,,
18940809,TD,31.2N,89.5W,30,,,,,,,,,,,,,,
18940809,TD,31.3N,89.9W,25,,,,,,,,,,,,,,
18940809,TD,31.5N,90.5W,25,,,,,,,,,,,,,,
18940809,TD,31.7N,91.5W,25,,,,,,,,,,,,,,
18940830,TS,13.2N,34.8W,35,,,,,,,,,,,,,,
18940830,TS,13.4N,36.0W,35,,,,,,,,,,,,,,
18940830,TS,13.6N,37.5W,40,,,,,,,,,,,,,,
18940830,TS,13.8N,38.7W,40,,,,,,,,,,,,,,
18940831,TS,14.0N,39.9W,45,,,,,,,,,,,,,,
18940831,TS,14.2N,41.1W,45,,,,,,,,,,,,,,
18940831,TS,14.4N,42.3W,45,,,,,,,,,,,,,,
18940831,TS,14.7N,43.5W,50,,,,,,,,,,,,,,
18940901,TS,14.9N,44.7W,50,,,,,,,,,,,,,,
18940901,TS,15.2N,45.8W,55,,,,,,,,,,,,,,
18940901,TS,15.8N,47.0W,55,,,,,,,,,,,,,,
18940901,TS,16.5N,48.2W,60,,,,,,,,,,,,,,
18940902,HU,17.2N,49.5W,65,,,,,,,,,,,,,,
18940902,HU,17.9N,50.8W,65,,,,,,,,,,,,,,
18940902,HU,18.6N,52.1W,70,,,,,,,,,,,,,,
18940902,HU,19.3N,53.3W,75,,,,,,,,,,,,,,
18940903,HU,20.0N,54.5W,75,,,,,,,,,,,,,,
18940903,HU,20.7N,55.5W,80,,,,,,,,,,,,,,
18940903,HU,21.4N,56.4W,80,,,,,,,,,,,,,,
18940903,HU,22.1N,57.1W,85,,,,,,,,,,,,,,
18940904,HU,22.7N,57.6W,85,,,,,,,,,,,,,,
18940904,HU,23.4N,58.0W,85,,,,,,,,,,,,,,
18940904,HU,24.0N,58.4W,85,,,,,,,,,,,,,,
18940904,HU,24.7N,58.8W,85,,,,,,,,,,,,,,
18940905,HU,25.4N,59.2W,85,,,,,,,,,,,,,,
18940905,HU,26.1N,59.5W,85,,,,,,,,,,,,,,
18940905,HU,26.8N,59.7W,85,,,,,,,,,,,,,,
18940905,HU,27.6N,59.7W,85,,,,,,,,,,,,,,
18940906,HU,28.4N,59.5W,90,,,,,,,,,,,,,,
18940906,HU,29.3N,59.2W,95,,,,,,,,,,,,,,
18940906,HU,30.1N,58.8W,100,,,,,,,,,,,,,,
18940906,HU,30.9N,58.3W,100,,,,,,,,,,,,,,
18940907,HU,31.8N,57.7W,100,,,,,,,,,,,,,,
18940907,HU,32.7N,56.9W,100,,,,,,,,,,,,,,
18940907,HU,33.6N,56.0W,100,,,,,,,,,,,,,,
18940907,HU,34.7N,54.9W,100,,,,,,,,,,,,,,
18940908,HU,36.2N,53.4W,100,948,,,,,,,,,,,,,
18940908,HU,38.0N,51.6W,100,,,,,,,,,,,,,,
18940908,HU,40.0N,49.6W,100,,,,,,,,,,,,,,
18940908,HU,42.3N,47.3W,90,,,,,,,,,,,,,,
18940909,HU,45.0N,44.5W,80,,,,,,,,,,,,,,
18940909,HU,48.0N,41.4W,75,,,,,,,,,,,,,,
18940909,HU,51.3N,38.0W,70,,,,,,,,,,,,,,
18940909,EX,54.0N,35.7W,70,,,,,,,,,,,,,,
18940918,TS,13.4N,50.5W,35,,,,,,,,,,,,,,
18940918,TS,13.4N,51.0W,40,,,,,,,,,,,,,,
18940918,TS,13.5N,51.7W,45,,,,,,,,,,,,,,
18940918,TS,13.6N,52.6W,50,,,,,,,,,,,,,,
18940919,TS,13.7N,53.5W,55,,,,,,,,,,,,,,
18940919,HU,13.9N,54.5W,65,,,,,,,,,,,,,,
18940919,HU,14.0N,55.5W,70,,,,,,,,,,,,,,
18940919,HU,14.1N,56.3W,80,,,,,,,,,,,,,,
18940920,HU,14.3N,57.5W,85,,,,,,,,,,,,,,
18940920,HU,14.5N,58.6W,90,,,,,,,,,,,,,,
18940920,HU,14.7N,59.7W,95,,,,,,,,,,,,,,
18940920,HU,14.9N,61.1W,100,,,,,,,,,,,,,,
18940921,HU,15.3N,62.7W,105,,,,,,,,,,,,,,
18940921,HU,15.8N,64.2W,105,,,,,,,,,,,,,,
18940921,HU,16.2N,65.5W,105,,,,,,,,,,,,,,
18940921,HU,16.6N,66.7W,105,,,,,,,,,,,,,,
18940922,HU,17.0N,67.9W,100,,,,,,,,,,,,,,
18940922,HU,17.6N,69.3W,95,,,,,,,,,,,,,,
18940922,HU,18.3N,71.0W,90,,,,,,,,,,,,,,
18940922,HU,18.8N,72.7W,75,,,,,,,,,,,,,,
18940923,HU,19.4N,74.3W,80,,,,,,,,,,,,,,
18940923,HU,19.9N,75.8W,85,,,,,,,,,,,,,,
18940923,HU,20.5N,77.0W,70,,,,,,,,,,,,,,
18940923,HU,20.9N,78.2W,70,,,,,,,,,,,,,,
18940924,HU,21.4N,79.4W,70,,,,,,,,,,,,,,
18940924,HU,21.8N,80.6W,70,,,,,,,,,,,,,,
18940924,HU,22.5N,81.5W,65,,,,,,,,,,,,,,
18940924,TS,22.9N,81.7W,60,994,,,,,,,,,,,,,
18940925,HU,23.4N,81.9W,65,,,,,,,,,,,,,,
18940925,HU,24.0N,82.0W,70,,,,,,,,,,,,,,
18940925,HU,24.7N,82.0W,70,,,,,,,,,,,,,,
18940925,HU,25.0N,82.0W,80,985,,,,,,,,,,,,,
18940925,HU,26.3N,82.0W,90,,,,,,,,,,,,,,
18940925,HU,26.5N,82.0W,90,,,,,,,,,,,,,,
18940926,HU,27.6N,81.7W,75,,,,,,,,,,,,,,
18940926,TS,28.6N,81.5W,60,,,,,,,,,,,,,,
18940926,HU,29.5N,81.2W,65,,,,,,,,,,,,,,
18940926,HU,30.4N,81.0W,70,,,,,,,,,,,,,,
18940927,HU,31.2N,80.9W,75,,,,,,,,,,,,,,
18940927,HU,32.0N,80.7W,80,,,,,,,,,,,,,,
18940927,HU,32.3N,80.7W,80,,,,,,,,,,,,,,
18940927,HU,33.0N,80.3W,70,,,,,,,,,,,,,,
18940927,HU,33.7N,79.4W,65,,,,,,,,,,,,,,
18940928,TS,34.0N,78.5W,60,,,,,,,,,,,,,,
18940928,TS,34.4N,77.6W,60,,,,,,,,,,,,,,
18940928,TS,34.7N,76.7W,60,,,,,,,,,,,,,,
18940928,TS,35.2N,76.3W,60,,,,,,,,,,,,,,
18940929,TS,35.8N,75.8W,60,,,,,,,,,,,,,,
18940929,HU,36.5N,75.4W,70,,,,,,,,,,,,,,
18940929,HU,37.0N,75.0W,75,,,,,,,,,,,,,,
18940929,HU,37.5N,74.5W,70,,,,,,,,,,,,,,
18940930,HU,38.4N,73.9W,65,,,,,,,,,,,,,,
18940930,TS,39.2N,73.2W,50,,,,,,,,,,,,,,
18940930,TS,39.7N,72.5W,40,,,,,,,,,,,,,,
18940930,TS,40.2N,71.5W,35,,,,,,,,,,,,,,
18941001,TS,40.7N,70.0W,35,,,,,,,,,,,,,,
18941001,TS,41.2N,67.6W,35,,,,,,,,,,,,,,
18941001,TS,12.5N,79.1W,35,,,,,,,,,,,,,,
18941001,TS,13.0N,79.5W,35,,,,,,,,,,,,,,
18941001,TS,13.5N,79.8W,40,,,,,,,,,,,,,,
18941001,TS,14.0N,80.2W,40,,,,,,,,,,,,,,
18941002,TS,14.5N,80.6W,45,,,,,,,,,,,,,,
18941002,TS,14.9N,80.9W,45,,,,,,,,,,,,,,
18941002,TS,15.4N,81.3W,50,,,,,,,,,,,,,,
18941002,TS,15.9N,81.6W,55,,,,,,,,,,,,,,
18941003,TS,16.3N,82.0W,60,,,,,,,,,,,,,,
18941003,TS,16.7N,82.3W,60,,,,,,,,,,,,,,
18941003,HU,17.2N,82.6W,65,,,,,,,,,,,,,,
18941003,HU,17.7N,83.0W,70,,,,,,,,,,,,,,
18941004,HU,18.3N,83.4W,75,,,,,,,,,,,,,,
18941004,HU,18.9N,83.8W,75,,,,,,,,,,,,,,
18941004,HU,19.5N,84.2W,80,,,,,,,,,,,,,,
18941004,HU,20.0N,84.5W,85,,,,,,,,,,,,,,
18941005,HU,20.6N,84.9W,90,,,,,,,,,,,,,,
18941005,HU,21.2N,85.3W,90,,,,,,,,,,,,,,
18941005,HU,21.7N,85.6W,95,,,,,,,,,,,,,,
18941005,HU,22.0N,85.9W,95,,,,,,,,,,,,,,
18941006,HU,22.5N,86.2W,100,,,,,,,,,,,,,,
18941006,HU,23.0N,86.5W,100,,,,,,,,,,,,,,
18941006,HU,23.7N,87.0W,105,,,,,,,,,,,,,,
18941006,HU,24.3N,87.5W,105,,,,,,,,,,,,,,
18941007,HU,24.7N,87.7W,105,,,,,,,,,,,,,,
18941007,HU,25.2N,88.1W,105,,,,,,,,,,,,,,
