date,latitude,longitude,max_sustained_wind,central_pressure,tmrw windspeed
2012-10-24,17.7N,76.7W,75,972.0,75.0
2012-10-24,17.9N,76.6W,75,971.0,85.0
2012-10-25,18.9N,76.4W,85,964.0,100.0
2012-10-25,20.0N,76.0W,100,954.0,100.0
2012-10-25,20.1N,76.0W,100,954.0,95.0
2012-10-25,20.9N,75.7W,95,960.0,95.0
2012-10-25,21.7N,75.5W,95,966.0,90.0
2012-10-25,23.3N,75.3W,90,963.0,75.0
2012-10-26,24.8N,75.9W,75,965.0,70.0
2012-10-26,25.7N,76.4W,70,968.0,65.0
2012-10-26,26.4N,76.9W,65,970.0,65.0
2012-10-26,27.0N,77.2W,65,971.0,60.0
2012-10-27,27.5N,77.1W,60,969.0,60.0
2012-10-27,28.1N,76.9W,60,968.0,70.0
2012-10-27,28.8N,76.5W,70,956.0,70.0
2012-10-27,29.7N,75.6W,70,960.0,65.0
2012-10-28,30.5N,74.7W,65,960.0,65.0
2012-10-28,31.3N,73.9W,65,959.0,65.0
2012-10-28,32.0N,73.0W,65,954.0,65.0
2012-10-28,32.8N,72.0W,65,952.0,70.0
2012-10-29,33.9N,71.0W,70,950.0,80.0
2012-10-29,35.3N,70.5W,80,947.0,85.0
2012-10-29,36.9N,71.0W,85,945.0,80.0
2012-10-29,38.3N,73.2W,80,940.0,75.0
2012-10-29,38.8N,74.0W,75,943.0,70.0
2012-10-29,39.4N,74.4W,70,945.0,70.0
2012-10-30,39.5N,74.5W,70,946.0,55.0
2012-10-30,39.9N,76.2W,55,960.0,50.0
2012-10-30,40.1N,77.8W,50,978.0,40.0
2012-10-30,40.4N,78.9W,40,986.0,35.0
2012-10-31,40.7N,79.8W,35,992.0,35.0
2012-10-31,41.1N,80.3W,35,993.0,30.0
2012-10-31,41.5N,80.7W,30,995.0,25.0
2012-10-21,20.1N,50.8W,25,1011.0,25.0
2012-10-22,20.4N,51.2W,25,1011.0,25.0
2012-10-22,20.8N,51.5W,25,1010.0,30.0
2012-10-22,21.3N,51.7W,30,1009.0,30.0
2012-10-22,21.9N,51.8W,30,1006.0,30.0
2012-10-23,22.5N,51.8W,30,1006.0,30.0
2012-10-23,23.6N,51.6W,30,1006.0,30.0
2012-10-23,24.7N,51.3W,30,1006.0,30.0
2012-10-23,25.7N,50.6W,30,1005.0,35.0
2012-10-24,26.5N,49.6W,35,1004.0,40.0
2012-10-24,27.2N,48.5W,40,1003.0,45.0
2012-10-24,27.9N,46.8W,45,1000.0,45.0
2012-10-24,28.7N,44.7W,45,1000.0,45.0
2012-10-25,29.5N,42.4W,45,1000.0,45.0
2012-10-25,30.1N,40.0W,45,1000.0,35.0
2012-10-25,30.6N,37.6W,35,1000.0,35.0
2012-10-25,31.0N,35.1W,35,1001.0,35.0
2012-10-26,31.3N,32.6W,35,1001.0,30.0
2012-10-26,31.2N,30.5W,30,1004.0,25.0
2012-10-26,30.9N,28.6W,25,1006.0,35.0
2013-06-05,25.1N,86.6W,35,1006.0,40.0
2013-06-06,25.6N,86.5W,40,1002.0,50.0
2013-06-06,26.7N,86.1W,50,999.0,55.0
2013-06-06,27.8N,84.9W,55,995.0,55.0
2013-06-06,28.9N,83.9W,55,993.0,50.0
2013-06-06,29.5N,83.4W,50,992.0,40.0
2013-06-07,29.8N,83.0W,40,993.0,40.0
2013-06-07,31.6N,81.4W,40,996.0,40.0
2013-06-07,33.5N,80.2W,40,996.0,40.0
2013-06-07,35.2N,78.6W,40,996.0,40.0
2013-06-08,37.4N,76.2W,40,997.0,40.0
2013-06-08,39.9N,73.6W,40,997.0,40.0
2013-06-08,42.4N,70.4W,40,999.0,40.0
2013-06-08,44.5N,67.0W,40,1002.0,20.0
2013-06-16,12.4N,81.5W,20,1009.0,20.0
2013-06-16,13.4N,82.0W,20,1009.0,25.0
2013-06-16,14.2N,82.8W,25,1008.0,25.0
2013-06-16,14.8N,83.8W,25,1008.0,25.0
2013-06-17,15.3N,84.8W,25,1008.0,25.0
2013-06-17,15.6N,85.9W,25,1008.0,30.0
2013-06-17,16.0N,87.0W,30,1007.0,30.0
2013-06-17,16.3N,87.9W,30,1007.0,30.0
2013-06-17,16.5N,88.4W,30,1006.0,30.0
2013-06-18,16.6N,88.6W,30,1007.0,25.0
2013-06-18,17.0N,89.3W,25,1009.0,30.0
2013-06-18,17.6N,90.3W,30,1008.0,30.0
2013-06-18,18.2N,91.3W,30,1008.0,30.0
2013-06-19,18.8N,92.2W,30,1007.0,30.0
2013-06-19,19.2N,93.1W,30,1007.0,35.0
2013-06-19,19.5N,94.0W,35,1006.0,40.0
2013-06-19,19.6N,94.8W,40,1005.0,40.0
2013-06-20,19.6N,95.4W,40,1003.0,40.0
2013-06-20,19.6N,95.9W,40,1003.0,40.0
2013-06-20,19.6N,96.4W,40,1003.0,40.0
2013-06-20,19.6N,96.5W,40,1004.0,30.0
2013-06-20,19.6N,97.0W,30,1007.0,25.0
2013-06-21,19.6N,97.5W,25,1011.0,35.0
2013-07-07,9.3N,41.4W,35,1011.0,35.0
2013-07-07,9.5N,43.8W,35,1011.0,35.0
2013-07-08,9.8N,46.1W,35,1010.0,35.0
2013-07-08,10.1N,48.4W,35,1009.0,40.0
2013-07-08,10.7N,50.6W,40,1008.0,45.0
2013-07-08,11.4N,52.9W,45,1007.0,50.0
2013-07-09,12.1N,55.2W,50,1006.0,50.0
2013-07-09,13.0N,57.7W,50,1005.0,55.0
2013-07-09,13.9N,60.3W,55,1003.0,55.0
2013-07-09,14.8N,62.9W,55,1006.0,45.0
2013-07-10,15.6N,65.6W,45,1008.0,40.0
2013-07-10,16.2N,68.4W,40,1010.0,40.0
2013-07-10,16.7N,71.2W,40,1011.0,25.0
2013-07-22,11.3N,20.0W,25,1009.0,25.0
2013-07-23,11.5N,20.9W,25,1009.0,25.0
2013-07-23,11.7N,21.8W,25,1009.0,25.0
2013-07-23,12.0N,22.8W,25,1009.0,25.0
2013-07-23,12.4N,23.9W,25,1008.0,30.0
2013-07-24,13.0N,25.4W,30,1007.0,35.0
2013-07-24,13.5N,27.1W,35,1006.0,40.0
2013-07-24,13.9N,29.0W,40,1005.0,45.0
2013-07-24,14.4N,30.8W,45,1004.0,45.0
2013-07-25,14.9N,32.4W,45,1004.0,50.0
2013-07-25,15.3N,33.9W,50,1002.0,50.0
2013-07-25,15.7N,35.5W,50,1002.0,50.0
2013-07-25,16.0N,37.1W,50,1003.0,45.0
2013-07-26,16.4N,38.7W,45,1005.0,45.0
2013-07-26,16.9N,40.7W,45,1006.0,45.0
2013-07-26,17.3N,42.8W,45,1008.0,40.0
2013-07-26,17.6N,45.0W,40,1010.0,35.0
2013-07-27,17.8N,47.1W,35,1012.0,35.0
2013-07-27,18.0N,49.2W,35,1012.0,35.0
2013-07-27,18.3N,51.1W,35,1012.0,35.0
2013-07-27,18.6N,53.0W,35,1012.0,35.0
2013-07-28,19.0N,54.9W,35,1012.0,35.0
2013-07-28,19.4N,56.8W,35,1013.0,35.0
2013-07-28,19.8N,58.6W,35,1013.0,30.0
2013-07-28,20.1N,60.3W,30,1013.0,25.0
2013-07-29,20.4N,62.0W,25,1014.0,25.0
2013-07-29,20.6N,63.7W,25,1014.0,25.0
2013-07-29,20.8N,65.3W,25,1015.0,25.0
2013-07-29,21.0N,66.9W,25,1015.0,25.0
2013-07-30,21.3N,68.5W,25,1015.0,25.0
2013-07-30,21.5N,69.8W,25,1015.0,25.0
2013-07-30,21.7N,71.0W,25,1015.0,25.0
2013-07-30,21.9N,72.2W,25,1015.0,25.0
2013-07-31,22.1N,73.3W,25,1015.0,25.0
2013-07-31,22.4N,74.4W,25,1015.0,25.0
2013-07-31,22.6N,75.3W,25,1015.0,25.0
2013-07-31,22.8N,75.9W,25,1015.0,25.0
2013-08-01,23.0N,76.5W,25,1014.0,25.0
2013-08-01,23.3N,77.0W,25,1013.0,25.0
2013-08-01,23.7N,77.7W,25,1013.0,25.0
2013-08-01,24.2N,78.4W,25,1013.0,25.0
2013-08-02,24.9N,79.0W,25,1013.0,25.0
2013-08-02,25.7N,79.3W,25,1013.0,25.0
2013-08-02,26.5N,79.4W,25,1013.0,25.0
2013-08-02,27.4N,79.4W,25,1013.0,30.0
2013-08-03,28.4N,79.3W,30,1013.0,30.0
2013-08-03,29.4N,79.1W,30,1013.0,30.0
2013-08-03,30.3N,78.8W,30,1013.0,30.0
2013-08-03,31.1N,78.1W,30,1013.0,30.0
2013-08-04,31.8N,77.2W,30,1012.0,30.0
2013-08-04,32.4N,75.6W,30,1011.0,30.0
2013-08-15,13.9N,23.3W,30,1008.0,35.0
2013-08-15,14.1N,24.6W,35,1007.0,35.0
2013-08-15,14.3N,25.9W,35,1007.0,35.0
2013-08-15,14.7N,27.2W,35,1007.0,35.0
2013-08-16,15.3N,28.6W,35,1007.0,35.0
2013-08-16,15.9N,30.0W,35,1007.0,35.0
2013-08-16,16.5N,31.4W,35,1007.0,35.0
2013-08-16,17.3N,32.7W,35,1007.0,40.0
2013-08-17,18.0N,33.8W,40,1006.0,40.0
2013-08-17,18.8N,34.7W,40,1006.0,35.0
2013-08-17,19.6N,35.5W,35,1007.0,35.0
2013-08-17,20.3N,36.2W,35,1007.0,35.0
2013-08-18,20.6N,37.2W,35,1007.0,30.0
2013-08-18,20.6N,38.0W,30,1008.0,30.0
2013-08-18,20.5N,38.8W,30,1008.0,25.0
2013-08-18,20.4N,39.6W,25,1009.0,25.0
2013-08-19,20.3N,40.4W,25,1009.0,25.0
2013-08-19,20.2N,41.2W,25,1009.0,20.0
2013-08-19,20.1N,42.0W,20,1010.0,20.0
2013-08-19,20.0N,42.8W,20,1010.0,30.0
2013-08-25,18.7N,94.2W,30,1006.0,45.0
2013-08-25,18.9N,95.1W,45,1004.0,50.0
2013-08-26,19.2N,95.9W,50,1001.0,50.0
2013-08-26,19.5N,96.3W,50,1001.0,45.0
2013-08-26,19.7N,96.6W,45,1002.0,30.0
2013-08-26,20.1N,97.3W,30,1005.0,25.0
2013-08-26,20.5N,98.2W,25,1009.0,30.0
2013-09-04,16.2N,65.9W,30,1010.0,30.0
2013-09-05,16.7N,66.3W,30,1008.0,30.0
2013-09-05,17.1N,67.0W,30,1008.0,30.0
2013-09-05,17.4N,67.7W,30,1010.0,25.0
2013-09-05,17.9N,68.4W,25,1010.0,25.0
2013-09-06,18.8N,68.4W,25,1010.0,20.0
2013-09-06,19.5N,68.5W,20,1010.0,20.0
2013-09-06,20.0N,68.6W,20,1010.0,20.0
2013-09-06,20.4N,68.7W,20,1010.0,20.0
2013-09-07,21.2N,68.7W,20,1010.0,20.0
2013-09-07,22.0N,68.8W,20,1010.0,25.0
2013-09-07,22.8N,69.2W,25,1009.0,25.0
2013-09-07,23.6N,69.2W,25,1009.0,25.0
2013-09-08,24.4N,69.1W,25,1009.0,25.0
2013-09-08,24.7N,68.9W,25,1009.0,25.0
2013-09-08,24.8N,68.8W,25,1008.0,25.0
2013-09-08,24.9N,68.7W,25,1008.0,25.0
2013-09-09,25.1N,68.2W,25,1008.0,25.0
2013-09-09,25.4N,67.8W,25,1008.0,30.0
2013-09-09,25.9N,66.9W,30,1008.0,30.0
2013-09-09,26.6N,65.9W,30,1008.0,30.0
2013-09-10,27.6N,65.1W,30,1007.0,40.0
2013-09-10,29.0N,65.0W,40,1005.0,55.0
2013-09-10,30.1N,64.8W,55,1003.0,50.0
2013-09-10,31.1N,64.7W,50,1004.0,50.0
2013-09-11,31.9N,64.9W,50,1004.0,45.0
2013-09-11,32.3N,65.4W,45,1008.0,40.0
2013-09-11,32.5N,65.7W,40,1009.0,35.0
2013-09-11,32.6N,66.2W,35,1009.0,30.0
2013-09-12,32.9N,66.8W,30,1009.0,30.0
2013-09-12,33.2N,67.4W,30,1009.0,35.0
2013-09-12,33.6N,67.6W,35,1008.0,35.0
2013-09-12,34.0N,67.9W,35,1008.0,35.0
2013-09-13,34.7N,68.1W,35,1008.0,30.0
2013-09-13,35.9N,67.5W,30,1007.0,30.0
2013-09-13,37.7N,66.6W,30,1005.0,30.0
2013-09-06,22.4N,97.4W,30,1009.0,30.0
2013-09-06,22.3N,97.9W,30,1008.0,25.0
2013-09-07,21.9N,98.5W,25,1009.0,25.0
2013-09-07,21.5N,99.0W,25,1009.0,25.0
2013-09-08,13.0N,17.6W,25,1009.0,25.0
2013-09-08,13.0N,18.4W,25,1009.0,25.0
2013-09-08,13.0N,19.3W,25,1009.0,25.0
2013-09-08,13.0N,20.3W,25,1008.0,30.0
2013-09-09,13.1N,21.3W,30,1007.0,35.0
2013-09-09,13.3N,22.4W,35,1006.0,40.0
2013-09-09,13.5N,23.6W,40,1005.0,45.0
2013-09-09,13.7N,24.6W,45,1004.0,50.0
2013-09-10,13.9N,25.5W,50,1002.0,55.0
2013-09-10,14.1N,26.5W,55,1000.0,55.0
2013-09-10,14.3N,27.3W,55,1000.0,55.0
2013-09-10,14.7N,27.9W,55,999.0,55.0
2013-09-11,15.1N,28.3W,55,998.0,60.0
2013-09-11,15.6N,28.6W,60,994.0,70.0
2013-09-11,16.3N,28.9W,70,987.0,80.0
2013-09-11,17.4N,28.9W,80,979.0,80.0
2013-09-12,18.6N,28.9W,80,979.0,80.0
2013-09-12,19.9N,28.9W,80,979.0,75.0
2013-09-12,21.2N,28.9W,75,980.0,75.0
2013-09-12,22.3N,29.1W,75,980.0,70.0
2013-09-13,23.2N,29.5W,70,982.0,60.0
2013-09-13,24.0N,30.0W,60,986.0,55.0
2013-09-13,24.6N,30.8W,55,988.0,45.0
2013-09-13,24.8N,31.7W,45,995.0,40.0
2013-09-14,24.8N,32.6W,40,999.0,35.0
2013-09-14,24.9N,33.6W,35,1003.0,35.0
2013-09-14,25.2N,34.8W,35,1004.0,35.0
2013-09-14,25.5N,36.3W,35,1005.0,35.0
2013-09-15,25.6N,37.8W,35,1004.0,35.0
2013-09-15,25.6N,38.9W,35,1004.0,35.0
2013-09-15,25.9N,39.7W,35,1004.0,35.0
2013-09-15,26.4N,40.4W,35,1004.0,35.0
2013-09-16,26.7N,41.3W,35,1004.0,35.0
2013-09-16,26.7N,42.4W,35,1004.0,40.0
2013-09-16,26.8N,42.9W,40,1000.0,40.0
2013-09-16,26.9N,43.3W,40,1000.0,35.0
2013-09-17,27.0N,43.2W,35,1002.0,35.0
2013-09-17,27.4N,42.9W,35,1002.0,40.0
2013-09-17,28.4N,42.6W,40,1000.0,40.0
2013-09-17,29.5N,42.7W,40,1000.0,35.0
2013-09-18,30.5N,43.2W,35,1003.0,30.0
2013-09-18,31.1N,43.6W,30,1006.0,30.0
2013-09-18,31.6N,43.9W,30,1006.0,30.0
2013-09-18,32.0N,44.1W,30,1007.0,30.0
2013-09-19,32.5N,44.3W,30,1007.0,30.0
2013-09-19,33.0N,44.5W,30,1007.0,25.0
2013-09-12,19.3N,92.2W,25,1006.0,30.0
2013-09-12,19.6N,92.9W,30,1005.0,30.0
2013-09-12,19.7N,93.6W,30,1004.0,30.0
2013-09-13,19.7N,94.1W,30,1003.0,30.0
2013-09-13,19.6N,94.6W,30,1002.0,35.0
2013-09-13,19.3N,95.1W,35,1000.0,40.0
2013-09-13,19.1N,95.3W,40,996.0,50.0
2013-09-14,19.3N,95.3W,50,993.0,55.0
2013-09-14,19.6N,95.1W,55,990.0,60.0
2013-09-14,20.3N,94.6W,60,989.0,65.0
2013-09-14,21.0N,94.4W,65,986.0,75.0
2013-09-15,21.6N,94.7W,75,983.0,75.0
2013-09-15,22.0N,95.2W,75,985.0,65.0
2013-09-15,22.4N,95.6W,65,989.0,65.0
2013-09-15,22.7N,95.9W,65,987.0,70.0
2013-09-16,23.0N,96.2W,70,989.0,60.0
2013-09-16,23.4N,96.9W,60,990.0,55.0
2013-09-16,23.7N,97.7W,55,991.0,55.0
2013-09-16,23.7N,97.8W,55,991.0,40.0
2013-09-16,23.7N,98.7W,40,998.0,25.0
2013-09-17,23.7N,99.2W,25,1006.0,20.0
2013-09-17,23.7N,99.7W,20,1008.0,30.0
2013-09-28,21.1N,50.0W,30,1012.0,30.0
2013-09-28,22.2N,50.3W,30,1012.0,30.0
2013-09-28,23.3N,50.6W,30,1011.0,30.0
2013-09-28,24.2N,50.6W,30,1011.0,30.0
2013-09-29,24.9N,50.4W,30,1010.0,30.0
2013-09-29,25.6N,49.7W,30,1010.0,30.0
2013-09-29,26.2N,49.0W,30,1010.0,30.0
2013-09-29,26.7N,48.2W,30,1010.0,30.0
2013-09-30,27.1N,47.5W,30,1009.0,35.0
2013-09-30,27.2N,46.8W,35,1008.0,35.0
2013-09-30,27.3N,46.0W,35,1008.0,40.0
2013-09-30,27.3N,45.0W,40,1006.0,45.0
2013-10-01,27.5N,43.9W,45,1005.0,40.0
2013-10-01,27.7N,43.6W,40,1006.0,40.0
2013-10-01,28.1N,43.5W,40,1007.0,40.0
2013-10-01,28.1N,43.5W,40,1007.0,35.0
2013-10-02,28.1N,43.7W,35,1007.0,35.0
2013-10-02,28.1N,43.9W,35,1007.0,35.0
2013-10-02,28.6N,43.4W,35,1007.0,35.0
2013-10-02,29.0N,42.9W,35,1007.0,35.0
2013-10-03,29.4N,42.4W,35,1007.0,35.0
2013-10-03,30.1N,41.7W,35,1007.0,35.0
2013-10-03,30.8N,40.6W,35,1007.0,35.0
2013-10-03,31.5N,39.3W,35,1008.0,35.0
2013-10-04,32.5N,38.0W,35,1008.0,35.0
2013-10-04,33.1N,36.6W,35,1008.0,35.0
2013-10-04,33.7N,35.0W,35,1008.0,35.0
2013-10-04,34.2N,33.7W,35,1008.0,35.0
2013-10-05,34.5N,32.7W,35,1008.0,35.0
2013-10-05,35.0N,31.7W,35,1008.0,40.0
2013-10-05,35.9N,30.7W,40,1008.0,40.0
2013-10-05,36.7N,29.8W,40,1008.0,40.0
2013-10-06,38.0N,28.9W,40,1008.0,45.0
2013-10-03,21.5N,86.8W,45,1006.0,55.0
2013-10-03,22.1N,87.4W,55,1004.0,55.0
2013-10-03,22.8N,88.1W,55,1001.0,55.0
2013-10-03,23.3N,88.5W,55,998.0,50.0
2013-10-04,23.9N,89.0W,50,999.0,45.0
2013-10-04,24.5N,89.5W,45,1002.0,45.0
2013-10-04,25.2N,89.9W,45,1002.0,45.0
2013-10-04,25.8N,90.2W,45,1002.0,40.0
2013-10-05,26.1N,90.5W,40,1004.0,40.0
2013-10-05,26.7N,91.0W,40,1007.0,40.0
2013-10-05,27.6N,91.6W,40,1008.0,35.0
2013-10-05,27.9N,91.8W,35,1008.0,30.0
2013-10-06,28.1N,91.9W,30,1008.0,25.0
2013-10-06,28.1N,91.9W,25,1009.0,30.0
2013-10-21,27.6N,55.9W,30,1012.0,35.0
2013-10-21,28.2N,55.6W,35,1010.0,35.0
2013-10-21,28.8N,55.0W,35,1008.0,35.0
2013-10-22,29.1N,54.2W,35,1008.0,40.0
2013-10-22,29.3N,53.3W,40,1005.0,45.0
2013-10-22,29.4N,52.4W,45,1000.0,45.0
2013-10-22,29.5N,51.5W,45,1000.0,45.0
2013-10-23,29.5N,50.6W,45,1001.0,45.0
2013-10-23,29.5N,49.8W,45,1004.0,40.0
2013-10-23,29.4N,49.3W,40,1006.0,35.0
2013-10-23,29.3N,48.9W,35,1007.0,30.0
2013-10-24,29.4N,48.4W,30,1008.0,30.0
2013-10-24,29.7N,48.0W,30,1009.0,25.0
2013-10-24,30.1N,47.7W,25,1011.0,25.0
2013-10-24,30.5N,47.2W,25,1012.0,25.0
2013-10-25,30.7N,46.7W,25,1013.0,25.0
2013-10-25,31.0N,46.1W,25,1013.0,25.0
2013-10-25,31.3N,45.7W,25,1013.0,25.0
2013-10-25,31.6N,45.3W,25,1013.0,20.0
2013-10-26,32.1N,44.7W,20,1013.0,20.0
2013-10-26,32.8N,43.9W,20,1013.0,35.0
2013-11-17,23.9N,52.4W,35,1006.0,35.0
2013-11-17,24.3N,52.7W,35,1005.0,35.0
2013-11-17,25.0N,52.9W,35,1005.0,40.0
2013-11-17,26.0N,52.9W,40,1002.0,45.0
2013-11-18,27.1N,52.7W,45,997.0,45.0
2013-11-18,28.3N,52.7W,45,992.0,50.0
2013-11-18,29.1N,53.4W,50,987.0,50.0
2013-11-18,29.7N,54.0W,50,987.0,50.0
2013-11-19,30.2N,54.5W,50,985.0,55.0
2013-11-19,30.8N,54.7W,55,982.0,55.0
2013-11-19,31.6N,54.7W,55,982.0,50.0
2013-11-19,32.5N,54.4W,50,982.0,45.0
2013-11-20,33.3N,53.2W,45,985.0,45.0
2013-11-20,34.1N,51.4W,45,988.0,45.0
2013-11-20,35.1N,49.0W,45,988.0,45.0
2013-11-20,36.3N,46.4W,45,988.0,45.0
2013-11-21,37.5N,43.5W,45,984.0,50.0
2013-11-21,38.8N,40.0W,50,984.0,55.0
2013-11-21,39.9N,36.6W,55,980.0,55.0
2013-11-21,40.7N,33.3W,55,980.0,50.0
2013-11-22,41.3N,30.2W,50,984.0,45.0
2013-11-22,41.6N,27.5W,45,988.0,40.0
2013-11-22,41.6N,24.7W,40,992.0,40.0
2013-11-22,41.3N,22.0W,40,996.0,35.0
2013-11-23,40.8N,19.5W,35,1000.0,35.0
2013-11-23,40.0N,17.1W,35,1004.0,50.0
2013-12-03,34.3N,27.7W,50,1002.0,55.0
2013-12-04,33.9N,27.8W,55,1000.0,55.0
2013-12-04,33.1N,28.9W,55,997.0,50.0
2013-12-04,32.2N,28.5W,50,995.0,50.0
2013-12-04,31.9N,27.9W,50,995.0,45.0
2013-12-05,32.4N,27.5W,45,997.0,45.0
2013-12-05,33.0N,27.4W,45,998.0,45.0
2013-12-05,33.5N,27.7W,45,998.0,40.0
2013-12-05,33.7N,27.8W,40,999.0,40.0
2013-12-06,33.9N,27.9W,40,999.0,40.0
2013-12-06,33.9N,27.1W,40,999.0,40.0
2013-12-06,34.5N,26.9W,40,999.0,40.0
2013-12-06,35.1N,27.0W,40,999.0,35.0
2013-12-07,35.8N,27.1W,35,1000.0,35.0
2013-12-07,36.5N,27.4W,35,1001.0,30.0
2013-12-07,37.1N,27.8W,30,1003.0,20.0
2014-06-28,32.0N,78.2W,20,1017.0,20.0
2014-06-29,31.2N,77.8W,20,1017.0,20.0
2014-06-29,30.5N,77.4W,20,1017.0,20.0
2014-06-29,30.0N,77.2W,20,1016.0,25.0
2014-06-29,29.7N,77.2W,25,1015.0,25.0
2014-06-30,29.5N,77.5W,25,1014.0,25.0
2014-06-30,29.2N,78.0W,25,1013.0,25.0
2014-06-30,28.7N,78.4W,25,1011.0,30.0
2014-06-30,28.1N,78.7W,30,1010.0,30.0
2014-07-01,27.7N,78.9W,30,1008.0,30.0
2014-07-01,27.5N,79.1W,30,1007.0,35.0
2014-07-01,27.5N,79.2W,35,1005.0,40.0
2014-07-01,27.7N,79.3W,40,1003.0,45.0
2014-07-02,27.9N,79.2W,45,999.0,50.0
2014-07-02,28.2N,79.1W,50,995.0,55.0
2014-07-02,28.7N,79.0W,55,995.0,60.0
2014-07-02,29.4N,79.1W,60,994.0,65.0
2014-07-03,30.1N,79.2W,65,987.0,70.0
2014-07-03,30.9N,79.1W,70,984.0,80.0
2014-07-03,31.8N,78.8W,80,981.0,80.0
2014-07-03,32.9N,78.3W,80,978.0,85.0
2014-07-04,34.0N,77.3W,85,975.0,85.0
2014-07-04,34.7N,76.6W,85,973.0,85.0
2014-07-04,35.3N,76.0W,85,972.0,85.0
2014-07-04,35.8N,75.5W,85,973.0,80.0
2014-07-04,36.8N,74.4W,80,976.0,70.0
2014-07-04,38.4N,72.4W,70,978.0,65.0
2014-07-05,40.2N,69.7W,65,976.0,60.0
2014-07-05,42.3N,67.6W,60,981.0,60.0
2014-07-05,44.1N,66.5W,60,982.0,55.0
2014-07-05,45.9N,65.3W,55,980.0,50.0
2014-07-06,47.1N,64.0W,50,981.0,45.0
2014-07-06,47.6N,62.4W,45,982.0,40.0
2014-07-06,48.5N,60.2W,40,986.0,35.0
2014-07-06,50.3N,58.1W,35,989.0,35.0
2014-07-07,52.3N,56.4W,35,988.0,35.0
2014-07-07,54.2N,55.4W,35,985.0,35.0
2014-07-07,56.0N,54.7W,35,984.0,40.0
2014-07-07,57.3N,54.2W,40,985.0,45.0
2014-07-08,58.1N,54.1W,45,988.0,40.0
2014-07-08,58.9N,54.7W,40,991.0,35.0
2014-07-08,59.4N,56.1W,35,993.0,30.0
2014-07-08,60.0N,57.0W,30,995.0,30.0
2014-07-09,60.3N,56.7W,30,997.0,25.0
2014-07-09,60.1N,56.2W,25,1001.0,25.0
2014-07-09,59.8N,55.7W,25,1005.0,25.0
2014-07-09,59.5N,55.0W,25,1008.0,20.0
2014-07-19,9.0N,29.0W,20,1012.0,20.0
2014-07-19,9.4N,30.7W,20,1012.0,20.0
2014-07-20,9.7N,31.8W,20,1012.0,20.0
2014-07-20,10.0N,33.0W,20,1012.0,20.0
2014-07-20,10.4N,34.4W,20,1012.0,20.0
2014-07-20,10.7N,36.1W,20,1012.0,25.0
2014-07-21,11.0N,38.0W,25,1012.0,25.0
2014-07-21,11.2N,39.9W,25,1012.0,30.0
2014-07-21,11.4N,41.6W,30,1012.0,30.0
2014-07-21,11.6N,43.1W,30,1012.0,30.0
2014-07-22,11.9N,44.4W,30,1012.0,30.0
2014-07-22,12.1N,45.7W,30,1012.0,30.0
2014-07-22,12.4N,47.2W,30,1012.0,30.0
2014-07-22,12.8N,48.8W,30,1012.0,30.0
2014-07-23,13.2N,50.4W,30,1012.0,30.0
2014-07-23,13.7N,52.2W,30,1012.0,30.0
2014-07-23,14.0N,55.0W,30,1012.0,25.0
2014-07-29,9.6N,37.1W,25,1013.0,30.0
2014-07-29,9.5N,38.6W,30,1012.0,30.0
2014-07-29,9.5N,40.1W,30,1012.0,30.0
2014-07-30,9.6N,41.5W,30,1012.0,30.0
2014-07-30,9.7N,43.0W,30,1012.0,30.0
2014-07-30,9.8N,44.7W,30,1012.0,30.0
2014-07-30,10.0N,46.4W,30,1011.0,35.0
2014-07-31,10.4N,48.0W,35,1010.0,35.0
2014-07-31,10.7N,49.7W,35,1009.0,40.0
2014-07-31,11.0N,51.4W,40,1008.0,40.0
2014-07-31,11.5N,53.1W,40,1007.0,40.0
2014-08-01,12.2N,54.6W,40,1007.0,40.0
2014-08-01,13.0N,56.2W,40,1007.0,45.0
2014-08-01,13.8N,58.1W,45,1006.0,45.0
2014-08-01,14.5N,60.3W,45,1006.0,45.0
2014-08-02,15.2N,62.3W,45,1007.0,40.0
2014-08-02,15.9N,64.1W,40,1008.0,40.0
2014-08-02,16.7N,65.9W,40,1009.0,40.0
2014-08-02,17.9N,67.6W,40,1010.0,40.0
2014-08-03,19.2N,69.0W,40,1011.0,40.0
2014-08-03,20.3N,70.4W,40,1012.0,40.0
2014-08-03,21.4N,71.6W,40,1013.0,40.0
2014-08-03,21.8N,71.9W,40,1013.0,45.0
2014-08-03,22.7N,72.5W,45,1012.0,55.0
2014-08-04,24.1N,73.1W,55,1007.0,60.0
2014-08-04,25.4N,73.5W,60,1004.0,70.0
2014-08-04,26.8N,73.6W,70,998.0,70.0
2014-08-04,28.5N,73.6W,70,999.0,65.0
2014-08-05,30.5N,73.4W,65,1001.0,55.0
2014-08-05,32.5N,73.2W,55,1003.0,50.0
2014-08-05,34.2N,72.7W,50,1005.0,45.0
2014-08-05,35.5N,71.2W,45,1006.0,45.0
2014-08-06,36.8N,69.3W,45,1007.0,45.0
2014-08-06,38.1N,66.9W,45,1007.0,45.0
2014-08-06,39.4N,64.1W,45,1006.0,45.0
2014-08-06,40.8N,61.3W,45,1002.0,50.0
2014-08-07,42.1N,58.4W,50,996.0,45.0
2014-08-07,43.4N,55.6W,45,998.0,40.0
2014-08-07,44.6N,52.5W,40,999.0,40.0
2014-08-07,46.0N,49.5W,40,1000.0,35.0
