Date,Actual,Forecast
2015-09-05,12.2,
2015-09-05,12.3,
2015-09-06,12.4,
2015-09-06,12.5,
2015-09-06,12.7,
2015-09-06,12.9,
2015-09-07,13.2,
2015-09-07,13.5,
2015-09-07,13.7,
2015-09-07,13.8,
2015-09-08,13.9,
2015-09-08,14.0,
2015-09-08,14.0,
2015-09-08,14.0,
2015-09-09,14.0,
2015-09-09,14.0,
2015-09-08,31.1,
2015-09-08,30.9,
2015-09-08,30.8,
2015-09-09,30.8,
2015-09-09,30.8,
2015-09-09,30.8,
2015-09-09,30.9,
2015-09-10,31.2,
2015-09-10,31.6,
2015-09-10,32.2,
2015-09-10,33.2,
2015-09-11,34.3,
2015-09-11,35.7,
2015-09-15,11.5,
2015-09-15,11.7,
2015-09-15,11.9,
2015-09-15,12.5,
2015-09-16,13.3,
2015-09-16,14.0,
2015-09-16,14.5,
2015-09-16,15.0,
2015-09-17,15.3,
2015-09-17,15.6,
2015-09-17,15.9,
2015-09-17,16.3,
2015-09-18,16.8,
2015-09-18,17.3,
2015-09-18,17.6,
2015-09-18,17.9,
2015-09-19,18.1,
2015-09-19,18.3,
2015-09-19,18.5,
2015-09-15,9.4,
2015-09-15,9.7,
2015-09-16,10.1,
2015-09-16,10.4,
2015-09-16,10.7,
2015-09-16,11.0,
2015-09-17,11.3,
2015-09-17,11.6,
2015-09-17,12.0,
2015-09-17,12.3,
2015-09-18,12.6,
2015-09-18,12.9,
2015-09-18,13.2,
2015-09-18,13.4,
2015-09-19,13.7,
2015-09-19,14.1,
2015-09-19,14.6,
2015-09-19,15.1,
2015-09-20,15.6,
2015-09-20,16.2,
2015-09-20,16.9,
2015-09-20,17.8,
2015-09-21,18.8,
2015-09-21,19.7,
2015-09-21,20.5,
2015-09-21,20.9,
2015-09-22,21.3,
2015-09-22,21.4,
2015-09-22,21.4,
2015-09-22,21.1,
2015-09-23,20.9,
2015-09-23,20.6,
2015-09-23,20.3,
2015-09-23,19.9,
2015-09-24,19.7,
2015-09-24,19.7,
2015-09-24,20.0,
2015-09-24,20.5,
2015-09-25,21.0,
2015-09-25,21.4,
2015-09-25,21.8,
2015-09-25,22.2,
2015-09-26,22.6,
2015-09-26,23.1,
2015-09-26,23.6,
2015-09-26,24.0,
2015-09-27,24.3,
2015-09-27,24.5,
2015-09-27,24.6,
2015-09-27,24.5,
2015-09-28,24.1,
2015-09-26,26.8,
2015-09-27,26.9,
2015-09-27,27.0,
2015-09-27,27.1,
2015-09-27,27.2,
2015-09-28,27.4,
2015-09-28,27.6,
2015-09-28,27.7,
2015-09-28,27.4,
2015-09-29,26.9,
2015-09-29,26.5,
2015-09-29,26.2,
2015-09-29,26.0,
2015-09-30,25.8,
2015-09-30,25.4,
2015-09-30,24.9,
2015-09-30,24.4,
2015-10-01,23.9,
2015-10-01,23.5,
2015-10-01,23.1,
2015-10-01,23.0,
2015-10-02,22.9,
2015-10-02,23.0,
2015-10-02,23.4,
2015-10-02,23.6,
2015-10-02,23.8,
2015-10-02,24.1,
2015-10-03,24.3,
2015-10-03,24.8,
2015-10-03,25.4,
2015-10-03,26.3,
2015-10-04,27.4,
2015-10-04,28.9,
2015-10-04,30.4,
2015-10-04,31.6,
2015-10-05,32.6,
2015-10-05,33.6,
2015-10-05,34.4,
2015-10-05,35.3,
2015-10-06,36.2,
2015-10-06,37.0,
2015-10-06,37.9,
2015-10-06,38.8,
2015-10-07,39.6,
2015-10-07,40.3,
2015-10-07,41.0,
2015-10-07,41.5,
2015-10-08,41.9,
2015-10-08,42.4,
2015-10-08,43.0,
2015-10-08,43.5,
2015-10-09,43.9,
2015-10-09,44.1,
2015-10-09,44.2,
2015-10-09,44.1,
2015-10-10,43.8,
2015-10-10,43.4,
2015-10-10,43.1,
2015-10-10,42.8,
2015-10-11,42.5,
2015-10-11,42.2,
2015-10-11,41.8,
2015-10-11,41.2,
2015-10-12,40.4,
2015-10-12,39.8,
2015-10-12,39.5,
2015-10-12,39.1,
2015-10-13,38.6,
2015-10-13,38.0,
2015-10-13,37.3,
2015-10-13,36.6,
2015-10-14,36.0,
2015-10-14,35.5,
2015-10-14,35.1,
2015-10-14,35.0,
2015-10-15,35.2,
2015-11-08,22.2,
2015-11-09,22.8,
2015-11-09,23.4,
2015-11-09,24.1,
2015-11-09,25.0,
2015-11-10,26.4,
2015-11-10,28.0,
2015-11-10,29.5,
2015-11-10,31.2,
2015-11-11,33.1,
2015-11-11,35.2,
2015-11-11,36.2,
2015-11-11,37.6,
2015-11-12,38.9,
2015-11-12,40.0,
2015-11-12,41.3,
2015-11-12,41.9,
2015-11-13,41.5,
2015-11-13,40.8,
2015-11-13,40.7,40.7
2015-11-14,,43.218055725097656
2015-11-15,,42.69325637817383
2015-11-16,,42.88146209716797
2015-11-17,,42.01095962524414
2015-11-18,,43.533573150634766
2015-11-19,,43.565425872802734
2015-11-20,,42.043739318847656
2015-11-21,,43.033103942871094
2015-11-22,,41.09247589111328
2015-11-23,,42.69338607788086
2015-11-24,,41.94844436645508
2015-11-25,,43.621212005615234
2015-11-26,,40.426239013671875
2015-11-27,,42.88362121582031
2015-11-28,,42.067806243896484
2015-11-29,,41.32197952270508
2015-11-30,,41.56868362426758
2015-12-01,,42.04946517944336
2015-12-02,,40.92253112792969
2015-12-03,,42.18525695800781
2015-12-04,,39.94126510620117
2015-12-05,,41.728721618652344
2015-12-06,,42.49403381347656
2015-12-07,,39.730369567871094
2015-12-08,,39.4117431640625
2015-12-09,,37.677635192871094
2015-12-10,,39.658897399902344
2015-12-11,,39.455326080322266
2015-12-12,,38.50654220581055
2015-12-13,,38.9328498840332
2015-12-14,,38.649940490722656
2015-12-15,,40.51647186279297
2015-12-16,,38.881874084472656
2015-12-17,,40.98923873901367
2015-12-18,,40.14064407348633
2015-12-19,,40.583580017089844
2015-12-20,,39.877342224121094
2015-12-21,,41.13111877441406
2015-12-22,,41.3376579284668
2015-12-23,,42.03891372680664
2015-12-24,,43.400901794433594
2015-12-25,,43.260826110839844
2015-12-26,,41.406105041503906
2015-12-27,,42.11337661743164
2015-12-28,,42.45967102050781
2015-12-29,,44.17106246948242
2015-12-30,,43.51279830932617
2015-12-31,,43.142295837402344
2016-01-01,,42.34014129638672
2016-01-02,,42.53470993041992
2016-01-03,,42.608150482177734
2016-01-04,,43.31121063232422
2016-01-05,,43.839508056640625
2016-01-06,,42.57166290283203
2016-01-07,,44.94784927368164
2016-01-08,,42.4698486328125
2016-01-09,,41.715965270996094
2016-01-10,,43.199825286865234
2016-01-11,,44.63637924194336
2016-01-12,,44.019935607910156
2016-01-13,,43.267364501953125
2016-01-14,,43.53703689575195
2016-01-15,,45.209259033203125
2016-01-16,,43.35263442993164
2016-01-17,,43.327903747558594
2016-01-18,,43.758995056152344
2016-01-19,,41.980464935302734
2016-01-20,,43.30363845825195
2016-01-21,,43.167091369628906
2016-01-22,,42.706275939941406
2016-01-23,,41.204551696777344
2016-01-24,,43.360939025878906
2016-01-25,,43.41085433959961
2016-01-26,,43.62152862548828
2016-01-27,,44.06551742553711
2016-01-28,,43.37520217895508
2016-01-29,,43.141056060791016
2016-01-30,,41.8984375
2016-01-31,,43.35700607299805
2016-02-01,,43.35501480102539
2016-02-02,,44.13290023803711
2016-02-03,,44.13664627075195
2016-02-04,,42.51713562011719
2016-02-05,,44.065284729003906
2016-02-06,,42.3862190246582
2016-02-07,,42.316524505615234
2016-02-08,,43.946563720703125
2016-02-09,,43.119598388671875
2016-02-10,,43.14776611328125
2016-02-11,,44.761837005615234
2016-02-12,,44.50187683105469
2016-02-13,,45.30733871459961
2016-02-14,,43.16542053222656
2016-02-15,,44.86216735839844
2016-02-16,,45.61687088012695
2016-02-17,,44.62873840332031
2016-02-18,,45.888648986816406
2016-02-19,,45.93036651611328
2016-02-20,,44.582191467285156
2016-02-21,,46.291812896728516
2016-02-22,,45.20521545410156
2016-02-23,,45.06882858276367
2016-02-24,,45.75666427612305
2016-02-25,,47.010074615478516
2016-02-26,,47.81344985961914
2016-02-27,,46.58829116821289
2016-02-28,,48.03994369506836
2016-02-29,,48.84125518798828
2016-03-01,,46.89885330200195
2016-03-02,,47.821006774902344
2016-03-03,,48.356746673583984
2016-03-04,,49.258460998535156
2016-03-05,,48.539100646972656
2016-03-06,,48.97325134277344
2016-03-07,,48.58157730102539
2016-03-08,,49.25832748413086
2016-03-09,,48.10383605957031
2016-03-10,,48.2009391784668
2016-03-11,,49.1571159362793
2016-03-12,,49.83934783935547
2016-03-13,,47.806365966796875
2016-03-14,,48.34358596801758
2016-03-15,,48.3221549987793
2016-03-16,,46.746116638183594
2016-03-17,,48.472042083740234
2016-03-18,,47.16311264038086
2016-03-19,,47.196651458740234
2016-03-20,,47.58507537841797
2016-03-21,,45.85740661621094
2016-03-22,,47.50849151611328
2016-03-23,,46.09225082397461
2016-03-24,,49.02183151245117
2016-03-25,,47.932125091552734
2016-03-26,,47.74290466308594
2016-03-27,,49.784358978271484
2016-03-28,,46.569881439208984
2016-03-29,,46.87062072753906
2016-03-30,,48.2759895324707
2016-03-31,,49.374629974365234
2016-04-01,,48.975990295410156
2016-04-02,,48.29370880126953
2016-04-03,,49.36880111694336
2016-04-04,,49.103416442871094
2016-04-05,,47.51652526855469
2016-04-06,,48.07328796386719
2016-04-07,,47.86117172241211
2016-04-08,,47.72066116333008
2016-04-09,,48.2202033996582
2016-04-10,,49.390323638916016
2016-04-11,,48.0352783203125
2016-04-12,,48.04230880737305
2016-04-13,,47.48702621459961
2016-04-14,,47.68391799926758
2016-04-15,,49.576751708984375
2016-04-16,,48.930564880371094
2016-04-17,,49.44688034057617
2016-04-18,,48.41986083984375
2016-04-19,,48.11101150512695
2016-04-20,,48.78501510620117
2016-04-21,,48.66510772705078
2016-04-22,,48.684173583984375
2016-04-23,,48.12740707397461
2016-04-24,,49.455928802490234
2016-04-25,,48.6834602355957
2016-04-26,,48.52171325683594
2016-04-27,,46.947410583496094
2016-04-28,,47.61952209472656
2016-04-29,,49.328792572021484
2016-04-30,,48.995460510253906
2016-05-01,,46.735496520996094
2016-05-02,,47.772705078125
2016-05-03,,48.19144058227539
2016-05-04,,46.82931137084961
2016-05-05,,48.300132751464844
2016-05-06,,45.070159912109375
2016-05-07,,47.29925537109375
2016-05-08,,45.950313568115234
2016-05-09,,44.87275314331055
2016-05-10,,45.37157440185547
2016-05-11,,47.02813720703125
2016-05-12,,44.622718811035156
2016-05-13,,46.671146392822266
2016-05-14,,45.204715728759766
2016-05-15,,45.146766662597656
2016-05-16,,45.189937591552734
2016-05-17,,45.53775405883789
2016-05-18,,43.62873458862305
2016-05-19,,44.51100158691406
2016-05-20,,44.32489013671875
2016-05-21,,44.691505432128906
2016-05-22,,44.46695327758789
2016-05-23,,44.55695724487305
2016-05-24,,45.90476989746094
2016-05-25,,44.787174224853516
2016-05-26,,45.03009796142578
2016-05-27,,46.351139068603516
2016-05-28,,45.12773895263672
2016-05-29,,45.62320327758789
2016-05-30,,44.88382339477539
2016-05-31,,45.89066696166992
2016-06-01,,46.18998718261719
2016-06-02,,43.999610900878906
2016-06-03,,46.11033248901367
2016-06-04,,46.02157974243164
2016-06-05,,46.674095153808594
2016-06-06,,46.66272735595703
2016-06-07,,46.15827941894531
2016-06-08,,48.056331634521484
2016-06-09,,46.965171813964844
2016-06-10,,46.96217346191406
2016-06-11,,48.254032135009766
2016-06-12,,49.66033935546875
2016-06-13,,49.28971862792969
2016-06-14,,47.170257568359375
2016-06-15,,46.596778869628906
2016-06-16,,46.085933685302734
2016-06-17,,47.625614166259766
2016-06-18,,47.37532043457031
2016-06-19,,47.869144439697266
2016-06-20,,48.27981948852539
2016-06-21,,45.451011657714844
2016-06-22,,46.37013244628906
2016-06-23,,46.433937072753906
2016-06-24,,45.02558135986328
2016-06-25,,47.898250579833984
2016-06-26,,45.67198181152344
2016-06-27,,48.08794403076172
2016-06-28,,46.88763427734375
2016-06-29,,45.5429801940918
2016-06-30,,46.33810043334961
2016-07-01,,46.50406265258789
2016-07-02,,45.83113098144531
2016-07-03,,46.98828125
2016-07-04,,44.935585021972656
2016-07-05,,44.7014274597168
2016-07-06,,45.970794677734375
2016-07-07,,44.26594924926758
2016-07-08,,44.060218811035156
2016-07-09,,44.34508514404297
2016-07-10,,43.9937858581543
2016-07-11,,43.341552734375
2016-07-12,,45.25300598144531
2016-07-13,,44.26543426513672
2016-07-14,,44.5212287902832
2016-07-15,,45.89506912231445
2016-07-16,,46.08811569213867
2016-07-17,,46.28721618652344
2016-07-18,,46.81341552734375
2016-07-19,,45.47383117675781
2016-07-20,,45.34709548950195
2016-07-21,,48.159149169921875
2016-07-22,,46.4378662109375
2016-07-23,,45.67705535888672
2016-07-24,,47.79164123535156
2016-07-25,,46.813175201416016
2016-07-26,,46.490447998046875
2016-07-27,,47.23042297363281
2016-07-28,,47.1560173034668
2016-07-29,,46.45415115356445
2016-07-30,,47.794044494628906
2016-07-31,,46.178245544433594
2016-08-01,,47.77433395385742
2016-08-02,,46.784278869628906
2016-08-03,,47.008750915527344
2016-08-04,,47.89014434814453
2016-08-05,,47.39018249511719
2016-08-06,,47.362281799316406
2016-08-07,,46.8610954284668
2016-08-08,,48.57981491088867
2016-08-09,,47.021484375
2016-08-10,,48.55461502075195
2016-08-11,,49.153076171875
2016-08-12,,48.516937255859375
2016-08-13,,48.943504333496094
2016-08-14,,48.297325134277344
2016-08-15,,47.765254974365234
2016-08-16,,49.137454986572266
2016-08-17,,46.78196716308594
2016-08-18,,49.22934341430664
2016-08-19,,48.94586181640625
2016-08-20,,48.20338821411133
2016-08-21,,47.70796585083008
2016-08-22,,50.10201644897461
2016-08-23,,48.485111236572266
2016-08-24,,48.12834930419922
2016-08-25,,49.54316711425781
2016-08-26,,47.78977584838867
2016-08-27,,47.010337829589844
2016-08-28,,48.71232604980469
2016-08-29,,46.698219299316406
2016-08-30,,46.51454162597656
2016-08-31,,47.547630310058594
2016-09-01,,48.33657455444336
2016-09-02,,47.31929016113281
2016-09-03,,48.18088912963867
2016-09-04,,47.99759292602539
2016-09-05,,45.980735778808594
2016-09-06,,46.8914909362793
2016-09-07,,46.97276306152344
2016-09-08,,46.97315979003906
2016-09-09,,46.25676727294922
2016-09-10,,47.36552047729492
2016-09-11,,47.59950637817383
2016-09-12,,45.85440444946289
2016-09-13,,48.528812408447266
2016-09-14,,47.550872802734375
2016-09-15,,47.49491500854492
2016-09-16,,46.689937591552734
2016-09-17,,47.043907165527344
2016-09-18,,48.02582550048828
2016-09-19,,46.81315231323242
2016-09-20,,47.00669860839844
2016-09-21,,47.38703536987305
2016-09-22,,46.44268798828125
2016-09-23,,46.87390899658203
2016-09-24,,45.507476806640625
2016-09-25,,45.86151885986328
2016-09-26,,46.61323547363281
2016-09-27,,47.361331939697266
2016-09-28,,45.83407211303711
2016-09-29,,47.2473258972168
2016-09-30,,46.08699035644531
2016-10-01,,44.891944885253906
2016-10-02,,46.54719161987305
2016-10-03,,45.15400314331055
2016-10-04,,46.62181854248047
2016-10-05,,48.026893615722656
2016-10-06,,46.65345001220703
2016-10-07,,47.21253967285156
2016-10-08,,47.93559646606445
2016-10-09,,46.64442825317383
2016-10-10,,46.73067092895508
2016-10-11,,47.762367248535156
2016-10-12,,45.16425323486328
2016-10-13,,46.09183120727539
2016-10-14,,45.06697463989258
2016-10-15,,46.75074768066406
2016-10-16,,45.27667999267578
2016-10-17,,46.967193603515625
2016-10-18,,47.040584564208984
2016-10-19,,45.512298583984375
2016-10-20,,44.276519775390625
2016-10-21,,44.91273498535156
2016-10-22,,46.22272872924805
2016-10-23,,44.707366943359375
2016-10-24,,46.00463104248047
2016-10-25,,44.498531341552734
2016-10-26,,45.52880096435547
2016-10-27,,43.49175262451172
2016-10-28,,44.50464630126953
2016-10-29,,45.440338134765625
2016-10-30,,45.31111526489258
2016-10-31,,44.80303192138672
2016-11-01,,46.11271286010742
2016-11-02,,45.787254333496094
2016-11-03,,45.48564910888672
2016-11-04,,44.89573669433594
2016-11-05,,44.08207321166992
2016-11-06,,45.108863830566406
2016-11-07,,44.74381637573242
2016-11-08,,43.33565139770508
2016-11-09,,46.002525329589844
2016-11-10,,44.97735595703125
2016-11-11,,45.286537170410156
2016-11-12,,46.368316650390625
2016-11-13,,46.235923767089844
2016-11-14,,45.274269104003906
2016-11-15,,44.490440368652344
2016-11-16,,46.075313568115234
2016-11-17,,46.81206512451172
2016-11-18,,46.35809326171875
2016-11-19,,44.84992599487305
2016-11-20,,44.845733642578125
2016-11-21,,43.98857116699219
2016-11-22,,43.722259521484375
2016-11-23,,45.73973846435547
2016-11-24,,44.78431701660156
2016-11-25,,45.3374137878418
2016-11-26,,42.517398834228516
2016-11-27,,44.963050842285156
2016-11-28,,44.21451950073242
2016-11-29,,45.8404426574707
2016-11-30,,42.769554138183594
2016-12-01,,43.77778625488281
2016-12-02,,44.579898834228516
2016-12-03,,42.99770736694336
2016-12-04,,43.972660064697266
2016-12-05,,43.52798843383789
2016-12-06,,44.936256408691406
2016-12-07,,44.013370513916016
2016-12-08,,44.08357620239258
2016-12-09,,43.96862030029297
2016-12-10,,43.00674057006836
2016-12-11,,45.02116394042969
2016-12-12,,45.03181457519531
2016-12-13,,42.98332977294922
2016-12-14,,43.9796142578125
2016-12-15,,45.03515625
2016-12-16,,46.247501373291016
2016-12-17,,43.416954040527344
2016-12-18,,45.990760803222656
2016-12-19,,45.21525573730469
2016-12-20,,46.07875061035156
2016-12-21,,44.48160934448242
2016-12-22,,45.51203918457031
2016-12-23,,45.746551513671875
2016-12-24,,46.523136138916016
2016-12-25,,44.834434509277344
2016-12-26,,46.43947219848633
2016-12-27,,44.962764739990234
2016-12-28,,44.63302230834961
2016-12-29,,45.99898910522461
2016-12-30,,45.662715911865234
2016-12-31,,46.064735412597656
2017-01-01,,44.463600158691406
2017-01-02,,44.29547119140625
2017-01-03,,44.937652587890625
2017-01-04,,45.29002380371094
2017-01-05,,44.5394172668457
2017-01-06,,45.00027084350586
2017-01-07,,44.71345520019531
2017-01-08,,46.235652923583984
2017-01-09,,46.496517181396484
2017-01-10,,46.414920806884766
2017-01-11,,45.869720458984375
2017-01-12,,45.49953079223633
2017-01-13,,46.768577575683594
2017-01-14,,46.61817932128906
2017-01-15,,46.837127685546875
2017-01-16,,47.287803649902344
2017-01-17,,45.230838775634766
2017-01-18,,46.348079681396484
2017-01-19,,48.234066009521484
2017-01-20,,46.83648681640625
2017-01-21,,46.52203369140625
2017-01-22,,47.51771545410156
2017-01-23,,47.88242721557617
2017-01-24,,47.175437927246094
2017-01-25,,47.05213928222656
2017-01-26,,46.90836715698242
2017-01-27,,47.53826141357422
2017-01-28,,48.484439849853516
2017-01-29,,49.07475280761719
2017-01-30,,46.674217224121094
2017-01-31,,46.81504821777344
2017-02-01,,46.58972930908203
2017-02-02,,47.03286361694336
2017-02-03,,45.894081115722656
2017-02-04,,46.07592010498047
2017-02-05,,47.682464599609375
2017-02-06,,44.93474197387695
2017-02-07,,45.523338317871094
2017-02-08,,46.30336380004883
2017-02-09,,45.767539978027344
2017-02-10,,47.309635162353516
2017-02-11,,44.740177154541016
2017-02-12,,45.276527404785156
2017-02-13,,47.90281677246094
2017-02-14,,45.84883117675781
2017-02-15,,46.750244140625
2017-02-16,,45.917457580566406
2017-02-17,,46.20518493652344
2017-02-18,,46.28882598876953
2017-02-19,,46.65884017944336
2017-02-20,,46.15564727783203
2017-02-21,,47.42375946044922
2017-02-22,,47.279598236083984
2017-02-23,,47.893463134765625
2017-02-24,,46.54331588745117
2017-02-25,,46.94660186767578
2017-02-26,,46.81772994995117
2017-02-27,,47.674049377441406
2017-02-28,,48.6888542175293
2017-03-01,,48.88134765625
2017-03-02,,48.26823425292969
2017-03-03,,47.01942825317383
2017-03-04,,47.33669662475586
2017-03-05,,48.2418327331543
2017-03-06,,49.6640739440918
2017-03-07,,48.639312744140625
2017-03-08,,47.858436584472656
2017-03-09,,49.28923416137695
2017-03-10,,48.3516960144043
2017-03-11,,50.04769515991211
2017-03-12,,49.848045349121094
2017-03-13,,48.150638580322266
2017-03-14,,49.36663055419922
2017-03-15,,48.837501525878906
2017-03-16,,49.56365966796875
2017-03-17,,50.054840087890625
2017-03-18,,49.01631164550781
2017-03-19,,49.47943115234375
2017-03-20,,48.37034606933594
2017-03-21,,49.163238525390625
2017-03-22,,48.34490966796875
2017-03-23,,47.144954681396484
2017-03-24,,47.88066482543945
2017-03-25,,49.221595764160156
2017-03-26,,47.834678649902344
2017-03-27,,47.8741569519043
